task,horizon,ticker,expanded,reduced,sample,comparison_type,metric,fallback_origins,identical_share,n,mean_loss_reduction,lo,hi,pvalue,bootstrap_se,block,replications,confidence,monte_carlo_resolution,interpretation
market_relative_return,1,ATI,boost_full,ridge_full,operational,isolating: same history and target,MSE,0,1.0,44,0.0,0.0,0.0,1.0,0.0,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,ATI,A8_transform,A7_business,operational,isolating: same history and target,MSE,0,0.8181818181818182,44,8.104488858855577e-05,-9.970397661694766e-05,0.00030534461885267395,0.497,0.00010441057562082917,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,ATI,A8_transform,A7_business,operational,isolating: same history and target,MSE,0,0.8181818181818182,44,8.104488858855577e-05,-6.220995308700667e-05,0.0002758318845123717,0.434,8.634523884139148e-05,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,ATI,A9_interaction,A8_transform,operational,isolating: same history and target,MSE,0,0.8181818181818182,44,2.3774633374885474e-05,-3.42524897058535e-06,7.011680166553789e-05,0.282,2.103445593097283e-05,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,ATI,A9_interaction,A8_transform,operational,isolating: same history and target,MSE,0,0.8181818181818182,44,2.3774633374885474e-05,-2.8687443373651326e-06,7.114243601520807e-05,0.334,2.0638341152074765e-05,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,ATI,A9_interaction,A8_transform,operational,isolating: same history and target,MSE,0,0.8181818181818182,44,2.3774633374885474e-05,-2.8687443373651326e-06,7.132390012465642e-05,0.413,2.024076330003219e-05,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,ATI,financial_valuation,financial_only,operational,isolating: same history and target,MSE,0,1.0,44,0.0,0.0,0.0,1.0,0.0,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,ATI,financial_valuation,financial_only,operational,isolating: same history and target,MSE,0,1.0,44,0.0,0.0,0.0,1.0,0.0,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,ATI,financial_valuation,financial_only,operational,isolating: same history and target,MSE,0,1.0,44,0.0,0.0,0.0,1.0,0.0,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,ATI,ridge_full,without_valuation,operational,isolating: same history and target,MSE,0,0.8181818181818182,44,0.0003794450469713016,0.0,0.000918597886295661,0.09,0.0002511351454255791,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,ATI,ridge_full,without_valuation,operational,isolating: same history and target,MSE,0,0.8181818181818182,44,0.0003794450469713016,-2.066824256302086e-05,0.0010159816182769843,0.193,0.0002788457529063811,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,ATI,ridge_full,without_valuation,operational,isolating: same history and target,MSE,0,0.8181818181818182,44,0.0003794450469713016,0.0,0.0010752246507778342,0.296,0.0002975045324788174,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,ATI,ridge_full,without_financial,operational,isolating: same history and target,MSE,0,0.8181818181818182,44,9.196764795744236e-05,-0.00015518837972751845,0.0004228843266007641,0.666,0.00015032868062003378,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,ATI,ridge_full,without_financial,operational,isolating: same history and target,MSE,0,0.8181818181818182,44,9.196764795744236e-05,-0.00010406709699353822,0.0003649041989651561,0.615,0.00012491316726298364,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,ATI,ridge_full,without_financial,operational,isolating: same history and target,MSE,0,0.8181818181818182,44,9.196764795744236e-05,-8.109010441918724e-05,0.00032636647574176247,0.56,0.00010440386856223651,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,ATI,ridge_full,without_market,operational,isolating: same history and target,MSE,0,0.8181818181818182,44,4.644194400668873e-05,-0.0001361437258422221,0.00026720030915739466,0.807,0.00010218433353331678,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,ATI,ridge_full,without_market,operational,isolating: same history and target,MSE,0,0.8181818181818182,44,4.644194400668873e-05,-9.470590376204603e-05,0.0002166661783516428,0.702,7.907601556131383e-05,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,ATI,ridge_full,without_market,operational,isolating: same history and target,MSE,0,0.8181818181818182,44,4.644194400668873e-05,-7.712000306496927e-05,0.0001749780825953926,0.652,6.162110723052022e-05,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,ATI,ridge_full,without_momentum,operational,isolating: same history and target,MSE,0,0.8181818181818182,44,0.00027524497068784874,-0.0005926768836565538,0.0013060086343393608,0.631,0.000485497924738319,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,ATI,ridge_full,without_momentum,operational,isolating: same history and target,MSE,0,0.8181818181818182,44,0.00027524497068784874,-0.00027132407510628326,0.001080191896328268,0.486,0.00033930811521792783,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,ATI,ridge_full,without_momentum,operational,isolating: same history and target,MSE,0,0.8181818181818182,44,0.00027524497068784874,-0.00027132407510628326,0.000879686100824226,0.504,0.0002909954944853236,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,ATI,ridge_full,without_risk,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,-0.00010334094675778768,-0.0002455055360283003,1.9297049567018077e-05,0.114,6.77710744487582e-05,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,ATI,ridge_full,without_risk,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,-0.00010334094675778768,-0.0002557270777940835,1.7428822401397833e-05,0.108,6.969809838675967e-05,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,ATI,ridge_full,without_risk,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,-0.00010334094675778768,-0.00023495808653325458,1.7744215231965353e-06,0.055,6.082327707972613e-05,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,ATI,ridge_full,without_industry,operational,isolating: same history and target,MSE,0,0.8181818181818182,44,2.660058264254037e-05,-0.00010610327718053912,0.0001499853426126464,0.742,6.207187346495371e-05,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,ATI,ridge_full,without_industry,operational,isolating: same history and target,MSE,0,0.8181818181818182,44,2.660058264254037e-05,-7.092441786486084e-05,0.00014348460929835766,0.722,5.216898575471692e-05,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,ATI,ridge_full,without_industry,operational,isolating: same history and target,MSE,0,0.8181818181818182,44,2.660058264254037e-05,-6.557135010448852e-05,0.00011877251538956925,0.643,4.0736726541512714e-05,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,ATI,ridge_full,without_business,operational,isolating: same history and target,MSE,0,0.8181818181818182,44,0.00027524497068784874,-0.0005926768836565538,0.0013060086343393608,0.631,0.000485497924738319,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,ATI,ridge_full,without_business,operational,isolating: same history and target,MSE,0,0.8181818181818182,44,0.00027524497068784874,-0.00027132407510628326,0.001080191896328268,0.486,0.00033930811521792783,6,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,ATI,ridge_full,without_business,operational,isolating: same history and target,MSE,0,0.8181818181818182,44,0.00027524497068784874,-0.00027132407510628326,0.000879686100824226,0.504,0.0002909954944853236,12,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
return,1,ATI,arimax,arma_static,operational,isolating: same history and target,MSE,0,0.5454545454545454,44,0.0005568608025726128,-0.0005935669275606713,0.002086283802301576,0.476,0.0006816646905320406,3,1999,0.95,0.001,Positive favours the expanded model. Pointwise interval and unadjusted p-value from one circular block bootstrap; conditional on saved forecasts; exploratory unless in a declared family.
