ticker,task,horizon,window,model,date,origin,target_end,actual,prediction,benchmark,train_n,pool_n,high_vol_regime,rate_rising_regime,fallback
CRS,return,1,expanding,pooled_forest,2023-04-30,2023-04-28,2023-05-31,-0.1318996425863704,0.039988590775139055,0.018545563307463046,88,352,0.0,0.0,False
ENTG,return,1,expanding,pooled_forest,2023-04-30,2023-04-28,2023-05-31,0.4067098253624202,0.04549456797295314,0.024988447013880675,88,352,0.0,0.0,False
MTRN,return,1,expanding,pooled_forest,2023-04-30,2023-04-28,2023-05-31,-0.0724304512669036,0.036468206451127194,0.021246977872984924,88,352,0.0,0.0,False
ATI,return,1,expanding,pooled_boost,2023-04-30,2023-04-28,2023-05-31,-0.1046089386992353,0.04090452176362516,0.027012927153741918,88,352,0.0,0.0,False
CRS,return,1,expanding,pooled_boost,2023-04-30,2023-04-28,2023-05-31,-0.1318996425863704,0.047814871971782,0.018545563307463046,88,352,0.0,0.0,False
ENTG,return,1,expanding,pooled_boost,2023-04-30,2023-04-28,2023-05-31,0.4067098253624202,0.047814871971782,0.024988447013880675,88,352,0.0,0.0,False
MTRN,return,1,expanding,pooled_boost,2023-04-30,2023-04-28,2023-05-31,-0.0724304512669036,0.047814871971782,0.021246977872984924,88,352,0.0,0.0,False
ATI,return,1,expanding,panel_company_effects,2023-04-30,2023-04-28,2023-05-31,-0.1046089386992353,-0.015971047548144168,0.027012927153741918,88,352,0.0,0.0,False
CRS,return,1,expanding,panel_company_effects,2023-04-30,2023-04-28,2023-05-31,-0.1318996425863704,0.0021980370509670395,0.018545563307463046,88,352,0.0,0.0,False
ENTG,return,1,expanding,panel_company_effects,2023-04-30,2023-04-28,2023-05-31,0.4067098253624202,-0.007865928298680592,0.024988447013880675,88,352,0.0,0.0,False
MTRN,return,1,expanding,panel_company_effects,2023-04-30,2023-04-28,2023-05-31,-0.0724304512669036,0.0257291371462517,0.021246977872984924,88,352,0.0,0.0,False
ENTG,return,1,expanding,business_pair_ridge,2023-04-30,2023-04-28,2023-05-31,0.4067098253624202,0.0014699332286971824,0.024988447013880675,88,176,0.0,0.0,False
MTRN,return,1,expanding,business_pair_ridge,2023-04-30,2023-04-28,2023-05-31,-0.0724304512669036,0.00663105553827795,0.021246977872984924,88,176,0.0,0.0,False
ATI,return,1,expanding,business_pair_ridge,2023-04-30,2023-04-28,2023-05-31,-0.1046089386992353,0.06055152048839865,0.027012927153741918,88,176,0.0,0.0,False
CRS,return,1,expanding,business_pair_ridge,2023-04-30,2023-04-28,2023-05-31,-0.1318996425863704,0.06922078484692323,0.018545563307463046,88,176,0.0,0.0,False
ATI,variance,1,expanding,pooled_ridge,2023-04-30,2023-04-28,2023-05-31,0.000766124381775,0.0005270114531711995,0.0004624558058670778,88,352,0.0,0.0,False
CRS,variance,1,expanding,pooled_ridge,2023-04-30,2023-04-28,2023-05-31,0.0008575393953286,0.0006192890673299015,0.0009470588845553644,88,352,0.0,0.0,False
ENTG,variance,1,expanding,pooled_ridge,2023-04-30,2023-04-28,2023-05-31,0.0023559197071609,0.0007681431370953139,0.0008595503763704518,88,352,0.0,0.0,False
MTRN,variance,1,expanding,pooled_ridge,2023-04-30,2023-04-28,2023-05-31,0.0012214485646593,0.000508478245697715,0.0012453038994466208,88,352,0.0,0.0,False
ATI,variance,1,expanding,pooled_forest,2023-04-30,2023-04-28,2023-05-31,0.000766124381775,0.0006416334893220173,0.0004624558058670778,88,352,0.0,0.0,False
CRS,variance,1,expanding,pooled_forest,2023-04-30,2023-04-28,2023-05-31,0.0008575393953286,0.0008103103498217904,0.0009470588845553644,88,352,0.0,0.0,False
ENTG,variance,1,expanding,pooled_forest,2023-04-30,2023-04-28,2023-05-31,0.0023559197071609,0.0008754381526060754,0.0008595503763704518,88,352,0.0,0.0,False
MTRN,variance,1,expanding,pooled_forest,2023-04-30,2023-04-28,2023-05-31,0.0012214485646593,0.0005973870060603138,0.0012453038994466208,88,352,0.0,0.0,False
ATI,variance,1,expanding,pooled_boost,2023-04-30,2023-04-28,2023-05-31,0.000766124381775,0.0007016379249693244,0.0004624558058670778,88,352,0.0,0.0,False
CRS,variance,1,expanding,pooled_boost,2023-04-30,2023-04-28,2023-05-31,0.0008575393953286,0.0008249636270991001,0.0009470588845553644,88,352,0.0,0.0,False
ENTG,variance,1,expanding,pooled_boost,2023-04-30,2023-04-28,2023-05-31,0.0023559197071609,0.0009282253682279273,0.0008595503763704518,88,352,0.0,0.0,False
MTRN,variance,1,expanding,pooled_boost,2023-04-30,2023-04-28,2023-05-31,0.0012214485646593,0.0005903705240449065,0.0012453038994466208,88,352,0.0,0.0,False
ATI,variance,1,expanding,panel_company_effects,2023-04-30,2023-04-28,2023-05-31,0.000766124381775,0.000999603991660688,0.0004624558058670778,88,352,0.0,0.0,False
CRS,variance,1,expanding,panel_company_effects,2023-04-30,2023-04-28,2023-05-31,0.0008575393953286,0.000821311223558782,0.0009470588845553644,88,352,0.0,0.0,False
ENTG,variance,1,expanding,panel_company_effects,2023-04-30,2023-04-28,2023-05-31,0.0023559197071609,0.0005868544598458273,0.0008595503763704518,88,352,0.0,0.0,False
MTRN,variance,1,expanding,panel_company_effects,2023-04-30,2023-04-28,2023-05-31,0.0012214485646593,0.000582665532741662,0.0012453038994466208,88,352,0.0,0.0,False
ENTG,variance,1,expanding,business_pair_ridge,2023-04-30,2023-04-28,2023-05-31,0.0023559197071609,0.0008118470047230611,0.0008595503763704518,88,176,0.0,0.0,False
MTRN,variance,1,expanding,business_pair_ridge,2023-04-30,2023-04-28,2023-05-31,0.0012214485646593,0.0005251156044098968,0.0012453038994466208,88,176,0.0,0.0,False
ATI,variance,1,expanding,business_pair_ridge,2023-04-30,2023-04-28,2023-05-31,0.000766124381775,0.0005319421110076112,0.0004624558058670778,88,176,0.0,0.0,False
CRS,variance,1,expanding,business_pair_ridge,2023-04-30,2023-04-28,2023-05-31,0.0008575393953286,0.000746839168825169,0.0009470588845553644,88,176,0.0,0.0,False
ATI,return,1,expanding,pooled_ridge,2023-05-31,2023-05-31,2023-06-30,0.2790629612551207,-0.02216548201310476,0.02553402978460734,89,356,0.0,0.0,False
CRS,return,1,expanding,pooled_ridge,2023-05-31,2023-05-31,2023-06-30,0.2306511329172575,-0.015654575128333514,0.016855167735622224,89,356,0.0,0.0,False
ENTG,return,1,expanding,pooled_ridge,2023-05-31,2023-05-31,2023-06-30,0.0529214231337189,0.023432159431462315,0.029277451264987858,89,356,0.0,0.0,False
MTRN,return,1,expanding,pooled_ridge,2023-05-31,2023-05-31,2023-06-30,0.1381304641356584,-0.007134952690784145,0.02019442248939067,89,356,0.0,0.0,False
ATI,return,1,expanding,pooled_forest,2023-05-31,2023-05-31,2023-06-30,0.2790629612551207,-0.004578393140138866,0.02553402978460734,89,356,0.0,0.0,False
CRS,return,1,expanding,pooled_forest,2023-05-31,2023-05-31,2023-06-30,0.2306511329172575,0.02277438010213111,0.016855167735622224,89,356,0.0,0.0,False
ENTG,return,1,expanding,pooled_forest,2023-05-31,2023-05-31,2023-06-30,0.0529214231337189,0.028768995703171152,0.029277451264987858,89,356,0.0,0.0,False
MTRN,return,1,expanding,pooled_forest,2023-05-31,2023-05-31,2023-06-30,0.1381304641356584,-0.006203205412025212,0.02019442248939067,89,356,0.0,0.0,False
ATI,return,1,expanding,pooled_boost,2023-05-31,2023-05-31,2023-06-30,0.2790629612551207,-8.221976050823768e-05,0.02553402978460734,89,356,0.0,0.0,False
CRS,return,1,expanding,pooled_boost,2023-05-31,2023-05-31,2023-06-30,0.2306511329172575,0.013721196519950565,0.016855167735622224,89,356,0.0,0.0,False
ENTG,return,1,expanding,pooled_boost,2023-05-31,2023-05-31,2023-06-30,0.0529214231337189,0.05522097397369925,0.029277451264987858,89,356,0.0,0.0,False
MTRN,return,1,expanding,pooled_boost,2023-05-31,2023-05-31,2023-06-30,0.1381304641356584,0.013721196519950565,0.02019442248939067,89,356,0.0,0.0,False
ATI,return,1,expanding,panel_company_effects,2023-05-31,2023-05-31,2023-06-30,0.2790629612551207,0.0019336631454631228,0.02553402978460734,89,356,0.0,0.0,False
CRS,return,1,expanding,panel_company_effects,2023-05-31,2023-05-31,2023-06-30,0.2306511329172575,0.016784357963487748,0.016855167735622224,89,356,0.0,0.0,False
ENTG,return,1,expanding,panel_company_effects,2023-05-31,2023-05-31,2023-06-30,0.0529214231337189,0.012838277720598628,0.029277451264987858,89,356,0.0,0.0,False
MTRN,return,1,expanding,panel_company_effects,2023-05-31,2023-05-31,2023-06-30,0.1381304641356584,0.0369022638023901,0.02019442248939067,89,356,0.0,0.0,False
ENTG,return,1,expanding,business_pair_ridge,2023-05-31,2023-05-31,2023-06-30,0.0529214231337189,-0.06324560080629708,0.029277451264987858,89,178,0.0,0.0,False
MTRN,return,1,expanding,business_pair_ridge,2023-05-31,2023-05-31,2023-06-30,0.1381304641356584,0.06509017299858816,0.02019442248939067,89,178,0.0,0.0,False
ATI,return,1,expanding,business_pair_ridge,2023-05-31,2023-05-31,2023-06-30,0.2790629612551207,0.016212567858753114,0.02553402978460734,89,178,0.0,0.0,False
CRS,return,1,expanding,business_pair_ridge,2023-05-31,2023-05-31,2023-06-30,0.2306511329172575,-0.0022488399193631575,0.016855167735622224,89,178,0.0,0.0,False
ATI,variance,1,expanding,pooled_ridge,2023-05-31,2023-05-31,2023-06-30,0.0006802806192827,0.0007968614475790817,0.0005816155245533246,89,356,0.0,0.0,False
CRS,variance,1,expanding,pooled_ridge,2023-05-31,2023-05-31,2023-06-30,0.0004621667471109,0.0008376339997368655,0.0011064594667827647,89,356,0.0,0.0,False
ENTG,variance,1,expanding,pooled_ridge,2023-05-31,2023-05-31,2023-06-30,0.0004496495832589,0.0008502843319654215,0.0014085533723460534,89,356,0.0,0.0,False
MTRN,variance,1,expanding,pooled_ridge,2023-05-31,2023-05-31,2023-06-30,0.0005873800477392,0.00072299939198284,0.0006297057702701981,89,356,0.0,0.0,False
ATI,variance,1,expanding,pooled_forest,2023-05-31,2023-05-31,2023-06-30,0.0006802806192827,0.0007090894454951592,0.0005816155245533246,89,356,0.0,0.0,False
CRS,variance,1,expanding,pooled_forest,2023-05-31,2023-05-31,2023-06-30,0.0004621667471109,0.0008975335497199121,0.0011064594667827647,89,356,0.0,0.0,False
ENTG,variance,1,expanding,pooled_forest,2023-05-31,2023-05-31,2023-06-30,0.0004496495832589,0.0009209259064036446,0.0014085533723460534,89,356,0.0,0.0,False
MTRN,variance,1,expanding,pooled_forest,2023-05-31,2023-05-31,2023-06-30,0.0005873800477392,0.0007189595021760195,0.0006297057702701981,89,356,0.0,0.0,False
ATI,variance,1,expanding,pooled_boost,2023-05-31,2023-05-31,2023-06-30,0.0006802806192827,0.0007664473310550516,0.0005816155245533246,89,356,0.0,0.0,False
CRS,variance,1,expanding,pooled_boost,2023-05-31,2023-05-31,2023-06-30,0.0004621667471109,0.0007946426680159159,0.0011064594667827647,89,356,0.0,0.0,False
ENTG,variance,1,expanding,pooled_boost,2023-05-31,2023-05-31,2023-06-30,0.0004496495832589,0.0008098595065114128,0.0014085533723460534,89,356,0.0,0.0,False
MTRN,variance,1,expanding,pooled_boost,2023-05-31,2023-05-31,2023-06-30,0.0005873800477392,0.0007631692000387683,0.0006297057702701981,89,356,0.0,0.0,False
ATI,variance,1,expanding,panel_company_effects,2023-05-31,2023-05-31,2023-06-30,0.0006802806192827,0.001174418371891635,0.0005816155245533246,89,356,0.0,0.0,False
CRS,variance,1,expanding,panel_company_effects,2023-05-31,2023-05-31,2023-06-30,0.0004621667471109,0.0008571778063071812,0.0011064594667827647,89,356,0.0,0.0,False
ENTG,variance,1,expanding,panel_company_effects,2023-05-31,2023-05-31,2023-06-30,0.0004496495832589,0.0005215444660161976,0.0014085533723460534,89,356,0.0,0.0,False
MTRN,variance,1,expanding,panel_company_effects,2023-05-31,2023-05-31,2023-06-30,0.0005873800477392,0.0005811961785917374,0.0006297057702701981,89,356,0.0,0.0,False
ENTG,variance,1,expanding,business_pair_ridge,2023-05-31,2023-05-31,2023-06-30,0.0004496495832589,0.00045700044139461573,0.0014085533723460534,89,178,0.0,0.0,False
MTRN,variance,1,expanding,business_pair_ridge,2023-05-31,2023-05-31,2023-06-30,0.0005873800477392,0.0007874897795458731,0.0006297057702701981,89,178,0.0,0.0,False
ATI,variance,1,expanding,business_pair_ridge,2023-05-31,2023-05-31,2023-06-30,0.0006802806192827,0.0007886575824738898,0.0005816155245533246,89,178,0.0,0.0,False
CRS,variance,1,expanding,business_pair_ridge,2023-05-31,2023-05-31,2023-06-30,0.0004621667471109,0.0008172401964251485,0.0011064594667827647,89,178,0.0,0.0,False
ATI,return,1,expanding,pooled_ridge,2023-06-30,2023-06-30,2023-07-31,0.0780013746019814,-0.06003227915333391,0.028351017912057488,90,360,0.0,1.0,False
CRS,return,1,expanding,pooled_ridge,2023-06-30,2023-06-30,2023-07-31,0.0664529903117308,-0.03633315551745567,0.019230678459862614,90,360,0.0,1.0,False
ENTG,return,1,expanding,pooled_ridge,2023-06-30,2023-06-30,2023-07-31,-0.0100163014906055,0.019505049549734407,0.029540162063529312,90,360,0.0,1.0,False
MTRN,return,1,expanding,pooled_ridge,2023-06-30,2023-06-30,2023-07-31,0.0432574509054437,-0.016667632970990925,0.02150482295212698,90,360,0.0,1.0,False
ATI,return,1,expanding,pooled_forest,2023-06-30,2023-06-30,2023-07-31,0.0780013746019814,-0.009932748769041832,0.028351017912057488,90,360,0.0,1.0,False
CRS,return,1,expanding,pooled_forest,2023-06-30,2023-06-30,2023-07-31,0.0664529903117308,0.000517820800829908,0.019230678459862614,90,360,0.0,1.0,False
ENTG,return,1,expanding,pooled_forest,2023-06-30,2023-06-30,2023-07-31,-0.0100163014906055,0.022042048639648204,0.029540162063529312,90,360,0.0,1.0,False
MTRN,return,1,expanding,pooled_forest,2023-06-30,2023-06-30,2023-07-31,0.0432574509054437,0.013786889367571937,0.02150482295212698,90,360,0.0,1.0,False
ATI,return,1,expanding,pooled_boost,2023-06-30,2023-06-30,2023-07-31,0.0780013746019814,0.015660790719028234,0.028351017912057488,90,360,0.0,1.0,False
CRS,return,1,expanding,pooled_boost,2023-06-30,2023-06-30,2023-07-31,0.0664529903117308,0.017804643626404458,0.019230678459862614,90,360,0.0,1.0,False
ENTG,return,1,expanding,pooled_boost,2023-06-30,2023-06-30,2023-07-31,-0.0100163014906055,0.05041869825390645,0.029540162063529312,90,360,0.0,1.0,False
MTRN,return,1,expanding,pooled_boost,2023-06-30,2023-06-30,2023-07-31,0.0432574509054437,0.017804643626404458,0.02150482295212698,90,360,0.0,1.0,False
ATI,return,1,expanding,panel_company_effects,2023-06-30,2023-06-30,2023-07-31,0.0780013746019814,-0.02264745274275475,0.028351017912057488,90,360,0.0,1.0,False
CRS,return,1,expanding,panel_company_effects,2023-06-30,2023-06-30,2023-07-31,0.0664529903117308,-0.009586505126259536,0.019230678459862614,90,360,0.0,1.0,False
ENTG,return,1,expanding,panel_company_effects,2023-06-30,2023-06-30,2023-07-31,-0.0100163014906055,-0.019928426633879535,0.029540162063529312,90,360,0.0,1.0,False
MTRN,return,1,expanding,panel_company_effects,2023-06-30,2023-06-30,2023-07-31,0.0432574509054437,0.013733128597827604,0.02150482295212698,90,360,0.0,1.0,False
ENTG,return,1,expanding,business_pair_ridge,2023-06-30,2023-06-30,2023-07-31,-0.0100163014906055,0.00842325635345667,0.029540162063529312,90,180,0.0,1.0,False
MTRN,return,1,expanding,business_pair_ridge,2023-06-30,2023-06-30,2023-07-31,0.0432574509054437,0.02619806541552849,0.02150482295212698,90,180,0.0,1.0,False
ATI,return,1,expanding,business_pair_ridge,2023-06-30,2023-06-30,2023-07-31,0.0780013746019814,-0.03196790896449292,0.028351017912057488,90,180,0.0,1.0,False
CRS,return,1,expanding,business_pair_ridge,2023-06-30,2023-06-30,2023-07-31,0.0664529903117308,-0.04778934498185439,0.019230678459862614,90,180,0.0,1.0,False
ATI,variance,1,expanding,pooled_ridge,2023-06-30,2023-06-30,2023-07-31,0.0002466087004465,0.0004742676224400983,0.00061185501942848,90,360,0.0,1.0,False
CRS,variance,1,expanding,pooled_ridge,2023-06-30,2023-06-30,2023-07-31,0.0003531867270339,0.0004661489207696731,0.0008553282363655812,90,360,0.0,1.0,False
ENTG,variance,1,expanding,pooled_ridge,2023-06-30,2023-06-30,2023-07-31,0.0005334072851303,0.000698190778411586,0.001211510583437839,90,360,0.0,1.0,False
MTRN,variance,1,expanding,pooled_ridge,2023-06-30,2023-06-30,2023-07-31,0.0001660152822516,0.0005334821765908124,0.0006813114826803685,90,360,0.0,1.0,False
ATI,variance,1,expanding,pooled_forest,2023-06-30,2023-06-30,2023-07-31,0.0002466087004465,0.0006160909201231174,0.00061185501942848,90,360,0.0,1.0,False
CRS,variance,1,expanding,pooled_forest,2023-06-30,2023-06-30,2023-07-31,0.0003531867270339,0.0006799546452542716,0.0008553282363655812,90,360,0.0,1.0,False
ENTG,variance,1,expanding,pooled_forest,2023-06-30,2023-06-30,2023-07-31,0.0005334072851303,0.0008340730449211314,0.001211510583437839,90,360,0.0,1.0,False
MTRN,variance,1,expanding,pooled_forest,2023-06-30,2023-06-30,2023-07-31,0.0001660152822516,0.0006660637130518714,0.0006813114826803685,90,360,0.0,1.0,False
ATI,variance,1,expanding,pooled_boost,2023-06-30,2023-06-30,2023-07-31,0.0002466087004465,0.0007324490122898352,0.00061185501942848,90,360,0.0,1.0,False
CRS,variance,1,expanding,pooled_boost,2023-06-30,2023-06-30,2023-07-31,0.0003531867270339,0.0007324490122898352,0.0008553282363655812,90,360,0.0,1.0,False
ENTG,variance,1,expanding,pooled_boost,2023-06-30,2023-06-30,2023-07-31,0.0005334072851303,0.0007996454479300952,0.001211510583437839,90,360,0.0,1.0,False
MTRN,variance,1,expanding,pooled_boost,2023-06-30,2023-06-30,2023-07-31,0.0001660152822516,0.0007301209494527929,0.0006813114826803685,90,360,0.0,1.0,False
ATI,variance,1,expanding,panel_company_effects,2023-06-30,2023-06-30,2023-07-31,0.0002466087004465,0.0009806405439228905,0.00061185501942848,90,360,0.0,1.0,False
CRS,variance,1,expanding,panel_company_effects,2023-06-30,2023-06-30,2023-07-31,0.0003531867270339,0.000711838663326883,0.0008553282363655812,90,360,0.0,1.0,False
ENTG,variance,1,expanding,panel_company_effects,2023-06-30,2023-06-30,2023-07-31,0.0005334072851303,0.0005133270112298021,0.001211510583437839,90,360,0.0,1.0,False
MTRN,variance,1,expanding,panel_company_effects,2023-06-30,2023-06-30,2023-07-31,0.0001660152822516,0.000545698379725043,0.0006813114826803685,90,360,0.0,1.0,False
ENTG,variance,1,expanding,business_pair_ridge,2023-06-30,2023-06-30,2023-07-31,0.0005334072851303,0.0005788257920888516,0.001211510583437839,90,180,0.0,1.0,False
MTRN,variance,1,expanding,business_pair_ridge,2023-06-30,2023-06-30,2023-07-31,0.0001660152822516,0.0006799770714303963,0.0006813114826803685,90,180,0.0,1.0,False
ATI,variance,1,expanding,business_pair_ridge,2023-06-30,2023-06-30,2023-07-31,0.0002466087004465,0.00046678266915682777,0.00061185501942848,90,180,0.0,1.0,False
CRS,variance,1,expanding,business_pair_ridge,2023-06-30,2023-06-30,2023-07-31,0.0003531867270339,0.0004816674660655603,0.0008553282363655812,90,180,0.0,1.0,False
ATI,return,1,expanding,pooled_ridge,2023-07-31,2023-07-31,2023-08-31,-0.049286880433723,-0.019950268399334843,0.028896626227331378,91,364,0.0,1.0,False
CRS,return,1,expanding,pooled_ridge,2023-07-31,2023-07-31,2023-08-31,0.0498956488222368,0.0036299450804979302,0.019749604963729298,91,364,0.0,1.0,False
ENTG,return,1,expanding,pooled_ridge,2023-07-31,2023-07-31,2023-08-31,-0.0760879404989964,0.04660808607123534,0.02910547565084651,91,364,0.0,1.0,False
MTRN,return,1,expanding,pooled_ridge,2023-07-31,2023-07-31,2023-08-31,-0.0857744349646599,0.014072718782543346,0.021743862819745847,91,364,0.0,1.0,False
ATI,return,1,expanding,pooled_forest,2023-07-31,2023-07-31,2023-08-31,-0.049286880433723,-0.0012028281597472705,0.028896626227331378,91,364,0.0,1.0,False
CRS,return,1,expanding,pooled_forest,2023-07-31,2023-07-31,2023-08-31,0.0498956488222368,-0.0029907663175947306,0.019749604963729298,91,364,0.0,1.0,False
ENTG,return,1,expanding,pooled_forest,2023-07-31,2023-07-31,2023-08-31,-0.0760879404989964,0.01182281071023085,0.02910547565084651,91,364,0.0,1.0,False
